sentence,sentiment
"['ਸਾਗਰ', 'ਦੇ', 'ਕਿਨਾਰੇ', ""'"", 'ਤੇ', 'ਸਾਂਤ', 'ਪਾਣੀ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਅਨੁਭਵ', 'ਕਰਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਜੰਗਲ', 'ਵਿੱਚ', 'ਹਰੇ-ਭਰੇ', 'ਰੁੱਖ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਤਾਰਿਆਂ', 'ਭਰੇ', 'ਆਕਾਸ', 'ਨੂੰ', 'ਦੇਖਣਾ', 'ਰਾਤ', 'ਦੀ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਹਿੱਸਾ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਨਦੀ', 'ਦਾ', 'ਸਾਂਤ', 'ਵਹਾਉਣਾ', 'ਸੁੰਦਰਤਾ', 'ਅਤੇ', 'ਸਾਂਤੀ', 'ਨੂੰ', 'ਪਰਗਟ', 'ਕਰਦਾ', 'ਹੈ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਖਿੜੇ', 'ਫੁੱਲ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਜਸਨ', 'ਮਨਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਚੰਨ', 'ਦੀ', 'ਚਮਕਦਾਰ', 'ਰੌਸਨੀ', 'ਰਾਤ', 'ਨੂੰ', 'ਸੁੰਦਰ', 'ਬਣਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਪਹਾੜੀ', 'ਇਲਾਕਿਆਂ', 'ਵਿੱਚ', 'ਬਹਿੰਦੇ', 'ਜਰਨੇ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਹਿੱਸਾ', 'ਹਨ']",neutral
"['ਬਾਰਿਸ', 'ਦੇ', 'ਬਾਅਦ', 'ਆਕਾਸ', 'ਵਿੱਚ', 'ਰੰਗੀਨ', 'ਇੰਦਰਧਨੁਸ', 'ਇੱਕ', 'ਸੁੰਦਰ', 'ਦਰਿਸ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਬੱਚੇ', 'ਦੀ', 'ਮੁਸਕਾਨ', 'ਮਾਸੂਮ', 'ਅਤੇ', 'ਸੁੰਦਰ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਪੁਰਾਣੀਆਂ', 'ਇਮਾਰਤਾਂ', 'ਦੀ', 'ਵਿਲੱਖਣ', 'ਕਲਾ', 'ਅਤੇ', 'ਡਿਜਾਇਨ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਸਮੁੰਦਰ', 'ਦੇ', 'ਤਟ', ""'"", 'ਤੇ', 'ਲਹਿਰਾਂ', 'ਦਾ', 'ਵਜਨਾ', 'ਮਨਮੋਹਕ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਰੁੱਖਾਂ', 'ਦੇ', 'ਪੱਤੇ', 'ਸੁੰਦਰ', 'ਰੰਗ', 'ਪਰਗਟ', 'ਕਰਦੇ', 'ਹਨ']",neutral
"['ਇੱਕ', 'ਪਾਲਤੂ', 'ਜਾਨਵਰ', 'ਦੀ', 'ਮਾਸੂਮ', 'ਦਿੱਖ', 'ਉਸਦੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਵਧਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਚਿੱਟੇ', 'ਬੱਦਲਾਂ', 'ਨਾਲ', 'ਭਰੇ', 'ਆਕਾਸ', 'ਨੂੰ', 'ਦੇਖਣਾ', 'ਇੱਕ', 'ਸਾਂਤਮਈ', 'ਅਨੁਭਵ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਪੁਰਾਣੇ', 'ਕਿਲਿਆਂ', 'ਦੀ', 'ਵਿਸਾਲਤਾ', 'ਅਤੇ', 'ਡਿਜਾਇਨ', 'ਉਨਹਾਂ', 'ਦੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਇੱਕ', 'ਖੇਤ', 'ਵਿੱਚ', 'ਖਿੜੇ', 'ਹੋਏ', 'ਸੂਰਜਮੁਖੀ', 'ਦੇ', 'ਫੁੱਲ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਪਰਤੀਕ', 'ਹਨ']",neutral
"['ਜੰਗਲ', 'ਵਿੱਚ', 'ਪਾਣੀ', 'ਦਾ', 'ਝਰਨਾ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਸਵੇਰੇ', 'ਦੇ', 'ਸੂਰਜ', 'ਦੀ', 'ਪਹਿਲੀ', 'ਕਿਰਣ', 'ਧਰਤੀ', 'ਨੂੰ', 'ਸੁੰਦਰ', 'ਬਣਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਪਹਾੜਾਂ', ""'"", 'ਤੇ', 'ਬਰਫ', 'ਦੀ', 'ਪਰਤ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਵਧਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਚਿੜੀ', 'ਦੀ', 'ਚਹਚਾਹਟ', 'ਅਤੇ', 'ਉਸਦੀ', 'ਉਡਾਣ', 'ਮਨਮੋਹਕ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਗਰਾਮੀਣ', 'ਇਲਾਕਿਆਂ', 'ਵਿੱਚ', 'ਖੇਤਾਂ', 'ਦੀ', 'ਹਰਿਆਵਲੀ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਦਿਖਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਕਲਾ', 'ਗੈਲਰੀ', 'ਵਿੱਚ', 'ਪੇਂਟਿੰਗਜ', 'ਦੀ', 'ਵਿਲੱਖਣਤਾ', 'ਉਨਹਾਂ', 'ਦੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਵਧਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਮਹਿਲਾ', 'ਦੀ', 'ਸਾਦਗੀ', 'ਉਸਦੀ', 'ਅਸਲੀ', 'ਸੁੰਦਰਤਾ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਸਮੁੰਦਰੀ', 'ਜੀਵ', 'ਜਿਵੇਂ', 'ਕਿ', 'ਡੋਲਫਿਨ', 'ਆਪਣੀ', 'ਦਿੱਖ', 'ਨਾਲ', 'ਮਨ', 'ਖਿੱਚਦੇ', 'ਹਨ']",neutral
"['ਰਾਤ', 'ਦੇ', 'ਸਮੇਂ', 'ਤਾਰਿਆਂ', 'ਭਰੇ', 'ਆਕਾਸ', 'ਨੂੰ', 'ਦੇਖਣਾ', 'ਅਨੰਦਮਈ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਇਕ', 'ਪੁਰਾਣੇ', 'ਪੁਲ', 'ਦੀ', 'ਬਣਾਵਟ', 'ਉਸਦੀ', 'ਇਤਿਹਾਸਕ', 'ਮਹੱਤਤਾ', 'ਅਤੇ', 'ਸੁੰਦਰਤਾ', 'ਦਿਖਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਬੱਚਿਆਂ', 'ਦਾ', 'ਖੇਡਣਾ', 'ਅਤੇ', 'ਹੱਸਣਾ', 'ਜੀਵਨ', 'ਦੀ', 'ਮਾਸੂਮ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਜੰਗਲ', 'ਵਿੱਚ', 'ਹਿਰਣਾਂ', 'ਦਾ', 'ਟਹਿਲਣਾ', 'ਕੁਦਰਤੀ', 'ਦਰਿਸ', 'ਨੂੰ', 'ਹੋਰ', 'ਵੀ', 'ਮਨਮੋਹਕ', 'ਬਣਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਚੰਨ', 'ਨਾਲ', 'ਭਰੀ', 'ਰਾਤ', 'ਵਿੱਚ', 'ਸਮੁੰਦਰ', 'ਦਾ', 'ਨਜਾਰਾ', 'ਬਹੁਤ', 'ਹੀ', 'ਸਾਨਦਾਰ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਸਵੇਰੇ', 'ਦੀ', 'ਤਾਜਗੀ', 'ਅਤੇ', 'ਹਵਾ', 'ਜੀਵਨ', 'ਨੂੰ', 'ਨਵੀਂ', 'ਸੁਰੂਆਤ', 'ਦੇਣ', 'ਵਾਲੀ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਚਿੜੀਆਘਰ', 'ਵਿੱਚ', 'ਜਾਨਵਰਾਂ', 'ਦੀ', 'ਵਿਲੱਖਣਤਾ', 'ਉਨਹਾਂ', 'ਦੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਗਰੀਬ', 'ਲੋਕਾਂ', 'ਦਾ', 'ਹੱਸਣਾ', 'ਅਤੇ', 'ਸੰਤੋਖ', 'ਜੀਵਨ', 'ਦੀ', 'ਅਸਲੀ', 'ਖੂਬਸੂਰਤੀ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਪਹਾੜਾਂ', 'ਦੇ', 'ਦਰਿਆਂ', 'ਦਾ', 'ਸਾਂਤ', 'ਵਹਾਉਣਾ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਬਾਰਿਸ', 'ਦੇ', 'ਬੂੰਦਿਆਂ', 'ਦੀ', 'ਆਵਾਜ', 'ਸੁੰਦਰਤਾ', 'ਅਤੇ', 'ਸਾਂਤੀ', 'ਦਾ', 'ਅਨੁਭਵ', 'ਦਿੰਦੀ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਬਗੀਚੇ', 'ਵਿੱਚ', 'ਖਿੜੇ', 'ਹੋਏ', 'ਫੁੱਲ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਪਰਤੀਕ', 'ਹੁੰਦੇ', 'ਹਨ']",neutral
"['ਸਵੇਰੇ', 'ਦੀ', 'ਹਵਾ', 'ਮਨ', 'ਨੂੰ', 'ਤਾਜਗੀ', 'ਅਤੇ', 'ਸਾਂਤੀ', 'ਪਰਦਾਨ', 'ਕਰਦੀ', 'ਹੈ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਰੰਗੀਨ', 'ਪੱਤੇ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਵਧਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਸੂਰਜਮੁਖੀ', 'ਦੇ', 'ਖੇਤ', 'ਵਿੱਚ', 'ਖਿੜੇ', 'ਫੁੱਲ', 'ਇੱਕ', 'ਸਾਨਦਾਰ', 'ਦਰਿਸ', 'ਪੇਸ', 'ਕਰਦੇ', 'ਹਨ']",neutral
"['ਸਮੁੰਦਰ', 'ਦੇ', 'ਕਿਨਾਰੇ', 'ਰੇਤ', ""'"", 'ਤੇ', 'ਲਹਿਰਾਂ', 'ਦੇ', 'ਨਿਸਾਨ', 'ਸੁੰਦਰ', 'ਲਗਦੇ', 'ਹਨ']",neutral
"['ਚੰਨ', 'ਦੀ', 'ਚਮਕਦਾਰ', 'ਰੌਸਨੀ', 'ਰਾਤ', 'ਨੂੰ', 'ਹੋਰ', 'ਸੁੰਦਰ', 'ਬਣਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਪਹਾੜਾਂ', ""'"", 'ਤੇ', 'ਉਗਦੇ', 'ਸੂਰਜ', 'ਦਾ', 'ਨਜਾਰਾ', 'ਬਹੁਤ', 'ਹੀ', 'ਆਕਰਸਕ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਪੁਰਾਣੀ', 'ਇਮਾਰਤ', 'ਦੀ', 'ਵਿਲੱਖਣ', 'ਬਣਾਵਟ', 'ਉਸਦੀ', 'ਇਤਿਹਾਸਕ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਜੰਗਲ', 'ਵਿੱਚ', 'ਪਾਣੀ', 'ਦੇ', 'ਝਰਨੇ', 'ਦੀ', 'ਧੁਨੀ', 'ਸਾਂਤੀਮਈ', 'ਮਹਿਸੂਸ', 'ਕਰਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਫੁੱਲਾਂ', 'ਦੀ', 'ਮਹਿਕ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਵਧਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਇੱਕ', 'ਨਦੀ', 'ਦਾ', 'ਵਹਾਉਣਾ', 'ਅਤੇ', 'ਉਸਦੇ', 'ਕਿਨਾਰੇ', 'ਦੀ', 'ਹਰਿਆਵਲੀ', 'ਮਨਮੋਹਕ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਤਾਰਿਆਂ', 'ਭਰੇ', 'ਆਕਾਸ', 'ਨੂੰ', 'ਰਾਤ', 'ਦੇ', 'ਸਮੇਂ', 'ਦੇਖਣਾ', 'ਇੱਕ', 'ਸਾਨਦਾਰ', 'ਅਨੁਭਵ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਚਿੜੀਆਂ', 'ਦੀ', 'ਚਹਚਾਹਟ', 'ਸਵੇਰੇ', 'ਦੀ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਹਿੱਸਾ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਬੱਚਿਆਂ', 'ਦੀ', 'ਮਾਸੂਮ', 'ਮੁਸਕਾਨ', 'ਜੀਵਨ', 'ਦੀ', 'ਅਸਲੀ', 'ਸੁੰਦਰਤਾ', 'ਦਿਖਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਸਮੁੰਦਰੀ', 'ਤਟ', ""'"", 'ਤੇ', 'ਲਹਿਰਾਂ', 'ਦਾ', 'ਵਜਨਾ', 'ਸਾਂਤੀ', 'ਅਤੇ', 'ਸੁੰਦਰਤਾ', 'ਪੈਦਾ', 'ਕਰਦਾ', 'ਹੈ']",neutral
"['ਜੰਗਲ', 'ਵਿੱਚ', 'ਹਿਰਣਾਂ', 'ਦਾ', 'ਟਹਿਲਣਾ', 'ਕੁਦਰਤੀ', 'ਦਰਿਸ', 'ਨੂੰ', 'ਹੋਰ', 'ਵੀ', 'ਆਕਰਸਕ', 'ਬਣਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਪੁਰਾਣੇ', 'ਕਿਲਿਆਂ', 'ਦੀਆਂ', 'ਕੰਧਾਂ', 'ਉਨਹਾਂ', 'ਦੀ', 'ਇਤਿਹਾਸਕ', 'ਮਹੱਤਤਾ', 'ਅਤੇ', 'ਸੁੰਦਰਤਾ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦੀਆਂ', 'ਹਨ']",neutral
"['ਇੱਕ', 'ਬਗੀਚੇ', 'ਵਿੱਚ', 'ਤਾਜੇ', 'ਖਿੜੇ', 'ਗੁਲਾਬ', 'ਫੁੱਲ', 'ਉਸਦੀ', 'ਖੂਬਸੂਰਤੀ', 'ਨੂੰ', 'ਵਧਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਰਾਤ', 'ਦੇ', 'ਸਮੇਂ', 'ਚੰਨ', 'ਅਤੇ', 'ਤਾਰਿਆਂ', 'ਨਾਲ', 'ਭਰੇ', 'ਆਕਾਸ', 'ਨੂੰ', 'ਦੇਖਣਾ', 'ਸਾਂਤੀਮਈ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਜੰਗਲ', 'ਵਿੱਚ', 'ਰੁੱਖਾਂ', 'ਦੀ', 'ਛਾਵੇਂ', 'ਅਤੇ', 'ਹਵਾ', 'ਕੁਦਰਤੀ', 'ਸੁੰਦਰਤਾ', 'ਦਾ', 'ਹਿੱਸਾ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਸਮੁੰਦਰੀ', 'ਜੀਵ', 'ਜਿਵੇਂ', 'ਕਿ', 'ਡੋਲਫਿਨ', 'ਆਪਣੀ', 'ਦਿੱਖ', 'ਨਾਲ', 'ਮਨ', 'ਖਿੱਚਦੇ', 'ਹਨ']",neutral
"['ਪਹਾੜੀ', 'ਇਲਾਕਿਆਂ', 'ਵਿੱਚ', 'ਬਰਫ', 'ਨਾਲ', 'ਢੱਕੀਆਂ', 'ਚੋਟੀਆਂ', 'ਬਹੁਤ', 'ਹੀ', 'ਸੁੰਦਰ', 'ਲੱਗਦੀਆਂ', 'ਹਨ']",neutral
"['ਇੱਕ', 'ਪੁਰਾਣੇ', 'ਪੁਲ', 'ਦੀ', 'ਬਣਾਵਟ', 'ਉਸਦੀ', 'ਇਤਿਹਾਸਕ', 'ਮਹੱਤਤਾ', 'ਅਤੇ', 'ਸੁੰਦਰਤਾ', 'ਦਿਖਾਉਂਦੀ', 'ਹੈ']",neutral
"['ਗਰੀਬ', 'ਲੋਕਾਂ', 'ਦਾ', 'ਸੰਤੋਖ', 'ਜੀਵਨ', 'ਦੀ', 'ਅਸਲੀ', 'ਖੂਬਸੂਰਤੀ', 'ਨੂੰ', 'ਦਰਸਾਉਂਦਾ', 'ਹੈ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਫੁੱਲ', 'ਖਿੜਦੇ', 'ਹਨ', 'ਅਤੇ', 'ਹਵਾ', 'ਤਾਜਗੀ', 'ਭਰੀ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਗਰਮੀ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਦਿਨ', 'ਲੰਮੇ', 'ਅਤੇ', 'ਗਰਮ', 'ਹੁੰਦੇ', 'ਹਨ']",neutral
"['ਸਰਦੀਆਂ', 'ਵਿੱਚ', 'ਮੀਂਹ', 'ਪੈਣ', 'ਨਾਲ', 'ਹਵਾ', 'ਠੰਡੀ', 'ਹੋ', 'ਜਾਂਦੀ', 'ਹੈ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਰੁੱਖਾਂ', 'ਦੇ', 'ਪੱਤੇ', 'ਰੰਗ', 'ਬਦਲਦੇ', 'ਹਨ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਪੰਛੀ', 'ਚਹਚਾਹਟ', 'ਕਰਦੇ', 'ਹਨ', 'ਅਤੇ', 'ਹਵਾ', 'ਸੁਹਾਵਣੀ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਗਰਮੀ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਸਮੁੰਦਰ', 'ਦੇ', 'ਕਿਨਾਰੇ', 'ਜਾਣ', 'ਦਾ', 'ਆਨੰਦ', 'ਲਿਆ', 'ਜਾਂਦਾ', 'ਹੈ']",neutral
"['ਸਰਦੀਆਂ', 'ਵਿੱਚ', 'ਬਰਫ', 'ਪੈਣ', 'ਨਾਲ', 'ਇਲਾਕਾ', 'ਸੁੰਦਰ', 'ਦਿੱਖਦਾ', 'ਹੈ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਰੁੱਖਾਂ', 'ਦੇ', 'ਪੱਤੇ', 'ਜਮੀਨ', ""'"", 'ਤੇ', 'ਡਿੱਗਦੇ', 'ਹਨ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਹਰਿਆਵਲੀ', 'ਵਾਪਸ', 'ਆ', 'ਜਾਂਦੀ', 'ਹੈ']",neutral
"['ਗਰਮੀ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਸੂਰਜ', 'ਦੀ', 'ਕਿਰਣਾਂ', 'ਤਾਪ', 'ਪਰਦਾਨ', 'ਕਰਦੀਆਂ', 'ਹਨ']",neutral
"['ਸਰਦੀਆਂ', 'ਵਿੱਚ', 'ਲੋਕ', 'ਗਰਮ', 'ਕਪੜੇ', 'ਪਹਿਨਦੇ', 'ਹਨ', 'ਅਤੇ', 'ਅੰਦਰ', 'ਰਹਿਣਾ', 'ਪਸੰਦ', 'ਕਰਦੇ', 'ਹਨ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਹਵਾ', 'ਠੰਡੀ', 'ਅਤੇ', 'ਤਾਜਗੀ', 'ਭਰੀ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਨੂੰ', 'ਨਵੇਂ', 'ਸੁਰੂਆਤਾਂ', 'ਦਾ', 'ਮੌਕਾ', 'ਮੰਨਿਆ', 'ਜਾਂਦਾ', 'ਹੈ']",neutral
"['ਗਰਮੀ', 'ਦੇ', 'ਦਿਨਾਂ', 'ਵਿੱਚ', 'ਹਰ', 'ਕੋਈ', 'ਆਈਸਕਰੀਮ', 'ਖਾਣਾ', 'ਪਸੰਦ', 'ਕਰਦਾ', 'ਹੈ']",neutral
"['ਸਰਦੀਆਂ', 'ਵਿੱਚ', 'ਬਰਫ', 'ਦੇ', 'ਝਰਨੇ', 'ਸੈਲਾਨੀਆਂ', 'ਨੂੰ', 'ਖਿੱਚਦੇ', 'ਹਨ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਦਿਨ', 'ਛੋਟੇ', 'ਅਤੇ', 'ਰਾਤਾਂ', 'ਲੰਬੀਆਂ', 'ਹੋ', 'ਜਾਂਦੀਆਂ', 'ਹਨ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਬਾਗਬਾਨੀ', 'ਕਰਨ', 'ਦਾ', 'ਆਨੰਦ', 'ਵਧ', 'ਜਾਂਦਾ', 'ਹੈ']",neutral
"['ਗਰਮੀ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਸਵੇਰੇ', 'ਦੀ', 'ਹਵਾ', 'ਸਾਂਤੀਮਈ', 'ਹੁੰਦੀ', 'ਹੈ']",neutral
"['ਸਰਦੀਆਂ', 'ਵਿੱਚ', 'ਘਰਾਂ', ""'"", 'ਚ', 'ਅੱਗ', 'ਜਲਾਉਣ', 'ਦਾ', 'ਰਵਾਜ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਪਤਝੜ', 'ਦੇ', 'ਦਰਿਸ', 'ਰੰਗੀਨ', 'ਅਤੇ', 'ਮਨਮੋਹਕ', 'ਹੁੰਦੇ', 'ਹਨ']",neutral
"['ਬਸੰਤ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਨਦੀ', 'ਦਾ', 'ਵਹਾਉਣਾ', 'ਸਾਂਤ', 'ਅਤੇ', 'ਸੁੰਦਰ', 'ਹੁੰਦਾ', 'ਹੈ']",neutral
"['ਗਰਮੀ', 'ਦੇ', 'ਮੌਸਮ', 'ਵਿੱਚ', 'ਲੋਕ', 'ਸਮੁੰਦਰ', ""'"", 'ਤੇ', 'ਛੁੱਟੀਆਂ', 'ਮਨਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਸਰਦੀਆਂ', ""'"", 'ਚ', 'ਚਾਹ', 'ਅਤੇ', 'ਕਾਫੀ', 'ਜਿਆਦਾ', 'ਪਰਚਲਿਤ', 'ਹੁੰਦੀਆਂ', 'ਹਨ']",neutral
"['ਪਤਝੜ', 'ਦੀ', 'ਹਵਾ', 'ਰੁੱਖਾਂ', 'ਤੋਂ', 'ਪੱਤੇ', 'ਉਡਾ', 'ਕੇ', 'ਦੂਰ', 'ਲੈ', 'ਜਾਂਦੀ', 'ਹੈ']",neutral
"['ਬਸੰਤ', 'ਦੀਆਂ', 'ਸੁਰੂਆਤੀ', 'ਵਰਖਾ', 'ਫੁੱਲਾਂ', 'ਨੂੰ', 'ਖਿੜਨ', 'ਲਈ', 'ਸਹਾਇਕ', 'ਹੁੰਦੀਆਂ', 'ਹਨ']",neutral
"['ਗਰਮੀ', 'ਵਿਚ', 'ਦਿਨ', 'ਲੰਮੇ', 'ਹੁੰਦੇ', 'ਹਨ', 'ਜੋ', 'ਸੈਰ-ਸਪਾਟੇ', 'ਲਈ', 'ਉਤਸਾਹਿਤ', 'ਕਰਦੇ', 'ਹਨ']",neutral
"['ਸਰਦੀਆਂ', ""'"", 'ਚ', 'ਬੱਚੇ', 'ਅਕਸਰ', 'ਬਰਫ', ""'"", 'ਚ', 'ਖੇਡਣ', 'ਦਾ', 'ਆਨੰਦ', 'ਲੈਂਦੇ', 'ਹਨ']",neutral
"['ਪਤਝੜ', ""'"", 'ਚ', 'ਰੁੱਖਾਂ', 'ਦੀਆਂ', 'ਟਾਹਣੀਆਂ', 'ਨੰਗੀਆਂ', 'ਹੋ', 'ਜਾਂਦੀਆਂ', 'ਹਨ']",neutral
"['ਬਸੰਤ', ""'"", 'ਚ', 'ਹਰਿਆਵਲੀ', 'ਵਾਪਸੀ', 'ਨਾਲ', 'ਜੀਵਨ', 'ਨਵੀਂ', 'ਤਾਜਗੀ', 'ਮਹਿਸੂਸ', 'ਕਰਦਾ', 'ਹੈ']",neutral
"['ਗਰਮੀ', ""'"", 'ਚ', 'ਸਵੇਰੇ', 'ਦੀ', 'ਹਵਾ', 'ਮਨ', 'ਨੂੰ', 'ਤਾਜਗੀ', 'ਪਰਦਾਨ', 'ਕਰਦੀ', 'ਹੈ']",neutral
"['ਸਰਦੀਆਂ', ""'"", 'ਚ', 'ਲੋਕ', 'ਅਕਸਰ', 'ਘਰ', 'ਅੰਦਰ', 'ਰਹਿਣਾ', 'ਪਸੰਦ', 'ਕਰਦੇ', 'ਹਨ']",neutral
"['ਪਤਝੜ', ""'"", 'ਚ', 'ਰੁੱਖਾਂ', 'ਤੋਂ', 'ਡਿੱਗੇ', 'ਪੱਤੇ', 'ਜਮੀਨ', 'ਨੂੰ', 'ਸੁੰਦਰ', 'ਬਣਾਉਂਦੇ', 'ਹਨ']",neutral
"['ਬਸੰਤ', ""'"", 'ਚ', 'ਖੇਤ', 'ਫੁੱਲਾਂ', 'ਨਾਲ', 'ਭਰੇ', 'ਹੋਏ', 'ਦਿਖਾਈ', 'ਦਿੰਦੇ', 'ਹਨ']",neutral
"['ਗਰਮੀ', ""'"", 'ਚ', 'ਸਮੁੰਦਰ', 'ਦੀਆਂ', 'ਲਹਿਰਾਂ', 'ਮਨ', 'ਨੂੰ', 'ਸਾਂਤੀ', 'ਪਰਦਾਨ', 'ਕਰਦੀਆਂ', 'ਹਨ']",neutral
